Ticker,Date,Return
AAPL,1990-04-30,-1.5253736202045518
AAPL,1990-05-31,3.7024036372145894
AAPL,1990-06-30,8.106650227325266
AAPL,1990-07-31,-5.58599959363682
AAPL,1990-08-31,-11.917488709764193
AAPL,1990-09-30,-20.503038782737953
AAPL,1990-10-31,4.197712057842346
AAPL,1990-11-30,20.60489762096861
AAPL,1990-12-31,15.496592762878409
AAPL,1991-01-31,29.853850530223173
AAPL,1991-02-28,3.1028241445686278
AAPL,1991-03-31,19.2744308827439
AAPL,1991-04-30,-19.086758883620895
AAPL,1991-05-31,-2.0927766255845985
AAPL,1991-06-30,-11.655905585298179
AAPL,1991-07-31,9.447919550935142
AAPL,1991-08-31,15.218578524432422
AAPL,1991-09-30,-6.1502842991779545
AAPL,1991-10-31,4.61921687055884
AAPL,1991-11-30,-0.8954100827689946
AAPL,1991-12-31,11.100406064525256
AAPL,1992-01-31,16.131630943329668
AAPL,1992-02-29,4.203181118522319
AAPL,1992-03-31,-14.01303757427335
AAPL,1992-04-30,5.045931210001758
AAPL,1992-05-31,-0.4060439183127422
AAPL,1992-06-30,-16.137923667809147
AAPL,1992-07-31,-2.589804151771993
AAPL,1992-08-31,-1.6250987793992997
AAPL,1992-09-30,-2.391596208634361
AAPL,1992-10-31,17.25740727540571
AAPL,1992-11-30,9.612690950630826
AAPL,1992-12-31,4.400850818773736
AAPL,1993-01-31,0.0
AAPL,1993-02-28,-10.529693295308437
AAPL,1993-03-31,-2.781226096878955
AAPL,1993-04-30,0.0
AAPL,1993-05-31,10.488830077060804
AAPL,1993-06-30,-30.031835369024396
AAPL,1993-07-31,-28.804649815064177
AAPL,1993-08-31,-6.1837613879799465
AAPL,1993-09-30,-11.791569850597956
AAPL,1993-10-31,35.15036496350364
AAPL,1993-11-30,2.4649484758797935
AAPL,1993-12-31,-8.6061623346407
AAPL,1994-01-31,10.932329676167493
AAPL,1994-02-28,10.529304449733585
AAPL,1994-03-31,-9.568201460181305
AAPL,1994-04-30,-6.967665875214352
AAPL,1994-05-31,-2.5322457009424464
AAPL,1994-06-30,-6.982139689475207
AAPL,1994-07-31,27.79638109454745
AAPL,1994-08-31,7.613610738573631
AAPL,1994-09-30,-4.820032827154135
AAPL,1994-10-31,28.492588152913108
AAPL,1994-11-30,-13.157813158743137
AAPL,1994-12-31,5.396947442548973
AAPL,1995-01-31,3.933095316261758
AAPL,1995-02-28,-3.030737825199398
AAPL,1995-03-31,-11.36027813993916
AAPL,1995-04-30,7.653097504107423
AAPL,1995-05-31,8.709255757036365
AAPL,1995-06-30,10.888565879171809
AAPL,1995-07-31,-3.2008097814276355
AAPL,1995-08-31,-4.15660741210311
AAPL,1995-09-30,-13.417359241665133
AAPL,1995-10-31,-3.8052661222190887
AAPL,1995-11-30,4.141154424422024
AAPL,1995-12-31,-16.100352205041382
AAPL,1996-01-31,-14.300966231367893
AAPL,1996-02-29,0.0
AAPL,1996-03-31,-11.119341603374714
AAPL,1996-04-30,-3.060905998550494
AAPL,1996-05-31,7.240112855607037
AAPL,1996-06-30,-18.838242469376745
AAPL,1996-07-31,4.181585919162306
AAPL,1996-08-31,10.124670806252869
AAPL,1996-09-30,-8.150401128449262
AAPL,1996-10-31,4.5175046509942165
AAPL,1996-11-30,3.2560521150399717
AAPL,1996-12-31,-13.427334038614122
AAPL,1997-01-31,-21.18355557513325
AAPL,1997-02-28,-3.8333425203360845
AAPL,1997-03-31,10.639790364845808
AAPL,1997-04-30,-3.689277965284463
AAPL,1997-05-31,-1.3725382113693054
AAPL,1997-06-30,-16.20397531269801
AAPL,1997-07-31,25.889037433155092
AAPL,1997-08-31,23.350861861137894
AAPL,1997-09-30,-1.4599289666336481
AAPL,1997-10-31,-21.43816009660474
AAPL,1997-11-30,1.149329557757968
AAPL,1997-12-31,-25.780260763643476
AAPL,1998-01-31,34.755239286831404
AAPL,1998-02-28,27.971027002143465
AAPL,1998-03-31,16.78064028346705
AAPL,1998-04-30,-0.26303933964047205
AAPL,1998-05-31,-3.1810605145548876
AAPL,1998-06-30,8.297157998805597
AAPL,1998-07-31,19.800103077602714
AAPL,1998-08-31,-8.980785134395342
AAPL,1998-09-30,21.550616949037593
AAPL,1998-10-31,0.9868337787163702
AAPL,1998-11-30,-14.826701808082518
AAPL,1998-12-31,27.961510337033822
AAPL,1999-01-31,-2.2949154039846187
AAPL,1999-02-28,-16.420428273036013
AAPL,1999-03-31,3.113780223050586
AAPL,1999-04-30,27.521583568851877
AAPL,1999-05-31,-4.332948643970004
AAPL,1999-06-30,2.9400643960653383
AAPL,1999-07-31,20.21447244198426
AAPL,1999-08-31,17.327920898119988
AAPL,1999-09-30,-5.489052253539296
AAPL,1999-10-31,28.969666883494828
AAPL,1999-11-30,22.351639295232637
AAPL,1999-12-31,1.7896296764242152
AAPL,2000-01-31,-1.0741567394304892
AAPL,2000-02-29,10.267023396664413
AAPL,2000-03-31,14.527745141124877
AAPL,2000-04-30,-8.43811298548451
AAPL,2000-05-31,-32.73561691656662
AAPL,2000-06-30,28.115952395273357
AAPL,2000-07-31,-2.4758214582246563
AAPL,2000-08-31,21.098446827618986
AAPL,2000-09-30,-57.98802460104581
AAPL,2000-10-31,-26.744585426072586
AAPL,2000-11-30,-15.084331910702565
AAPL,2000-12-31,-12.504592965531256
AAPL,2001-01-31,45.322468235672545
AAPL,2001-02-28,-11.87870848424136
AAPL,2001-03-31,24.022429794891327
AAPL,2001-04-30,15.410410470674652
AAPL,2001-05-31,-21.556709331994814
AAPL,2001-06-30,15.509286018621571
AAPL,2001-07-31,-20.558504059189957
AAPL,2001-08-31,-2.414905252270416
AAPL,2001-09-30,-16.19838749083802
AAPL,2001-10-31,13.291459440919226
AAPL,2001-11-30,20.791672476887882
AAPL,2001-12-31,3.992515414081884
AAPL,2002-01-31,12.05558367681442
AAPL,2002-02-28,-14.039853641843688
AAPL,2002-03-31,8.020046326052949
AAPL,2002-04-30,3.778916070200182
AAPL,2002-05-31,-4.040716451898977
AAPL,2002-06-30,-24.291272613671865
AAPL,2002-07-31,-13.876989098875367
AAPL,2002-08-31,-2.2685973503698103
AAPL,2002-09-30,0.0
AAPL,2002-10-31,10.277928459746635
AAPL,2002-11-30,-2.7680506920126757
AAPL,2002-12-31,-9.785494207800127
AAPL,2003-01-31,0.0
AAPL,2003-02-28,3.9960003133395143
AAPL,2003-03-31,-5.750391024817333
AAPL,2003-04-30,0.13855926451244024
AAPL,2003-05-31,26.034693629853695
AAPL,2003-06-30,5.301405678529978
AAPL,2003-07-31,11.669952126161649
AAPL,2003-08-31,7.640332804820542
AAPL,2003-09-30,-8.549816244944171
AAPL,2003-10-31,10.518517093071363
AAPL,2003-11-30,-8.326270754516418
AAPL,2003-12-31,1.6162203316474042
AAPL,2004-01-31,4.640533551948268
AAPL,2004-02-29,6.504399503964445
AAPL,2004-03-31,12.289682616338599
AAPL,2004-04-30,-4.153931682006299
AAPL,2004-05-31,7.928550245937685
AAPL,2004-06-30,17.128059137341218
AAPL,2004-07-31,0.8108270477318953
AAPL,2004-08-31,10.421785552456752
AAPL,2004-09-30,13.025185656036346
AAPL,2004-10-31,33.95860944030993
AAPL,2004-11-30,27.707515535262424
AAPL,2004-12-31,-3.946533711317729
AAPL,2005-01-31,18.575548090777
AAPL,2005-02-28,16.459201366424274
AAPL,2005-03-31,-7.595944113659145
AAPL,2005-04-30,-14.34672434617176
AAPL,2005-05-31,9.692441673923993
AAPL,2005-06-30,-7.749387877475546
AAPL,2005-07-31,15.782493368700267
AAPL,2005-08-31,10.085423411475606
AAPL,2005-09-30,14.058865534038926
AAPL,2005-10-31,6.335893786198094
AAPL,2005-11-30,18.454574471171988
AAPL,2005-12-31,4.364206464061738
AAPL,2006-01-31,4.301716740166965
AAPL,2006-02-28,-8.672051896720566
AAPL,2006-03-31,-9.094761987323976
AAPL,2006-04-30,10.571537445646785
AAPL,2006-05-31,-15.53553064703204
AAPL,2006-06-30,-4.311254233523957
AAPL,2006-07-31,18.527554036043348
AAPL,2006-08-31,0.9486146469265202
AAPL,2006-09-30,12.435391581614079
AAPL,2006-10-31,8.117531866252582
AAPL,2006-11-30,13.029193192897928
AAPL,2006-12-31,-7.613526150461062
AAPL,2007-01-31,-0.6462495956125812
AAPL,2007-02-28,-1.7888694283487783
AAPL,2007-03-31,10.616724228649645
AAPL,2007-04-30,6.017797827690764
AAPL,2007-05-31,21.70107547692379
AAPL,2007-06-30,0.7656043334851685
AAPL,2007-07-31,8.790403784052222
AAPL,2007-08-31,3.609990699617524
AAPL,2007-09-30,9.616607958375647
AAPL,2007-10-31,22.85191759684691
AAPL,2007-11-30,-3.3862439455847055
AAPL,2007-12-31,8.973023167392356
AAPL,2008-01-31,-32.136949746559026
AAPL,2008-02-29,-8.270649192319423
AAPL,2008-03-31,15.35697876932611
AAPL,2008-04-30,18.894885318287756
AAPL,2008-05-31,7.879822685471827
AAPL,2008-06-30,-11.164953560153217
AAPL,2008-07-31,-3.1137397081312166
AAPL,2008-08-31,5.9845964942169365
AAPL,2008-09-30,-34.13285163238463
AAPL,2008-10-31,-3.8138689383543354
AAPL,2008-11-30,-12.512431801568058
AAPL,2008-12-31,-6.526161045350174
AAPL,2009-01-31,5.318335190628371
AAPL,2009-02-28,0.3531722031822757
AAPL,2009-03-31,19.44165464746615
AAPL,2009-04-30,20.906356181181813
AAPL,2009-05-31,7.944037547773308
AAPL,2009-06-30,4.457951418760348
AAPL,2009-07-31,13.846189467347397
AAPL,2009-08-31,1.8692359857608791
AAPL,2009-09-30,10.319204273725731
AAPL,2009-10-31,1.6298963623823226
AAPL,2009-11-30,5.3027836419461485
AAPL,2009-12-31,4.188710493628382
AAPL,2010-01-31,-10.045323803713057
AAPL,2010-02-28,6.244014887078716
AAPL,2010-03-31,14.225377136027392
AAPL,2010-04-30,9.86371396571806
AAPL,2010-05-31,-2.854884356887554
AAPL,2010-06-30,-3.148355001784912
AAPL,2010-07-31,1.235631808136423
AAPL,2010-08-31,-6.65451125948817
AAPL,2010-09-30,14.639686810265651
AAPL,2010-10-31,5.119411542148597
AAPL,2010-11-30,2.8199015966119827
AAPL,2010-12-31,2.18901492223071
AAPL,2011-01-31,4.4690148237347485
AAPL,2011-02-28,3.412849748997933
AAPL,2011-03-31,-1.9100535039473208
AAPL,2011-04-30,-0.2792079957598293
AAPL,2011-05-31,-0.5226547057929121
AAPL,2011-06-30,-3.8364875671147374
AAPL,2011-07-31,16.231132915273683
AAPL,2011-08-31,-3.298097957684147
AAPL,2011-09-30,-1.1960630667091439
AAPL,2011-10-31,6.407568530845427
AAPL,2011-11-30,-3.8527447358081965
AAPL,2011-12-31,5.892166659425648
AAPL,2012-01-31,11.377842636507353
AAPL,2012-02-29,18.33153328162715
AAPL,2012-03-31,9.392754282249504
AAPL,2012-04-30,-2.9608441884735854
AAPL,2012-05-31,-1.2373593909783005
AAPL,2012-06-30,2.60684259691733
AAPL,2012-07-31,4.464032006910577
AAPL,2012-08-31,8.466053778756088
AAPL,2012-09-30,0.2117411985744757
AAPL,2012-10-31,-11.295761316466676
AAPL,2012-11-30,-1.706305309734506
AAPL,2012-12-31,-10.356268968922862
AAPL,2013-01-31,-17.752401344157978
AAPL,2013-02-28,-3.29296639595949
AAPL,2013-03-31,1.0518525163721102
AAPL,2013-04-30,0.13108877746753964
AAPL,2013-05-31,1.866424981947326
AAPL,2013-06-30,-11.507758931793578
AAPL,2013-07-31,12.37266639200576
AAPL,2013-08-31,8.261518360119661
AAPL,2013-09-30,-2.7571698212132336
AAPL,2013-10-31,9.898468584707459
AAPL,2013-11-30,6.661982941379477
AAPL,2013-12-31,0.5320527215878539
AAPL,2014-01-31,-9.915176325695148
AAPL,2014-02-28,5.329872985636563
AAPL,2014-03-31,2.611122306287811
AAPL,2014-04-30,9.734918004549689
AAPL,2014-05-31,7.529457464715794
AAPL,2014-06-30,2.6066873077424018
AAPL,2014-07-31,2.2323248005899847
AAPL,2014-08-31,8.547372246022036
AAPL,2014-09-30,-2.2319961799790717
AAPL,2014-10-31,7.355528427553288
AAPL,2014-11-30,10.375666363552927
AAPL,2014-12-31,-7.076963826244893
AAPL,2015-01-31,5.2025104433636775
AAPL,2015-02-28,9.232110762482096
AAPL,2015-03-31,-3.7349343329187734
AAPL,2015-04-30,0.26871786776497597
AAPL,2015-05-31,3.7271800771997916
AAPL,2015-06-30,-4.417846741498196
AAPL,2015-07-31,-4.418549897565828
AAPL,2015-08-31,-6.775623756707369
AAPL,2015-09-30,0.13902377105001756
AAPL,2015-10-31,9.556636213807563
AAPL,2015-11-30,-0.8868465292640826
AAPL,2015-12-31,-11.355549931519091
AAPL,2016-01-31,-5.145104526089529
AAPL,2016-02-29,0.7679302081567393
AAPL,2016-03-31,11.61626394010203
AAPL,2016-04-30,-13.824726476139668
AAPL,2016-05-31,6.925722306702539
AAPL,2016-06-30,-3.445323636235252
AAPL,2016-07-31,9.136335764686505
AAPL,2016-08-31,2.176978929087078
AAPL,2016-09-30,6.484180531900957
AAPL,2016-10-31,0.7299467096485589
AAPL,2016-11-30,-2.0806117327959823
AAPL,2016-12-31,4.945227162312527
AAPL,2017-01-31,4.801147077603242
AAPL,2017-02-28,8.316454877504965
AAPL,2017-03-31,4.178127741681681
AAPL,2017-04-30,-0.0416430739179529
AAPL,2017-05-31,5.708249634295785
AAPL,2017-06-30,-5.972764551930677
AAPL,2017-07-31,2.657164251107635
AAPL,2017-08-31,10.420566794633997
AAPL,2017-09-30,-6.477747483438906
AAPL,2017-10-31,9.59644061508474
AAPL,2017-11-30,1.52331866750471
AAPL,2017-12-31,-0.4196861869156075
AAPL,2018-01-31,-1.6012864309543782
AAPL,2018-02-28,6.994290427110676
AAPL,2018-03-31,-6.023613075966299
AAPL,2018-04-30,-1.5667911954765734
AAPL,2018-05-31,12.722142140408613
AAPL,2018-06-30,-1.524989387960449
AAPL,2018-07-31,3.5201109824890096
AAPL,2018-08-31,14.707035929095841
AAPL,2018-09-30,-1.1741391027919568
AAPL,2018-10-31,-3.9882842995218146
AAPL,2018-11-30,-18.19171820381824
AAPL,2018-12-31,-14.481086081456098
AAPL,2019-01-31,7.452777334203037
AAPL,2019-02-28,4.152678349474836
AAPL,2019-03-31,8.992042313238692
AAPL,2019-04-30,4.710008386611914
AAPL,2019-05-31,-16.26186218679948
AAPL,2019-06-30,12.69986360019702
AAPL,2019-07-31,4.861708137849714
AAPL,2019-08-31,-2.0346028295852476
AAPL,2019-09-30,8.494822188327843
AAPL,2019-10-31,10.518546604405975
AAPL,2019-11-30,7.42102737872491
AAPL,2019-12-31,9.864807642973476
AAPL,2020-01-31,4.486639635469239
AAPL,2020-02-29,-9.957637758723882
AAPL,2020-03-31,-9.915446736699494
AAPL,2020-04-30,19.18783966085319
AAPL,2020-05-31,11.37071942580674
AAPL,2020-06-30,14.804243123418907
AAPL,2020-07-31,16.422197610236186
AAPL,2020-08-31,19.494591694285894
AAPL,2020-09-30,-12.77432312386544
AAPL,2020-10-31,-7.458327521272137
AAPL,2020-11-30,9.300249071854891
AAPL,2020-12-31,9.654740653632379
AAPL,2021-01-31,-1.1715814816518622
AAPL,2021-02-28,-9.20878397513911
AAPL,2021-03-31,-1.2960515446885863
AAPL,2021-04-30,6.306522278250798
AAPL,2021-05-31,-5.469578614063755
AAPL,2021-06-30,9.503451201801475
AAPL,2021-07-31,6.773393494793151
AAPL,2021-08-31,3.895551526983697
AAPL,2021-09-30,-7.4249636652132756
AAPL,2021-10-31,5.56983842010772
AAPL,2021-11-30,11.114226894377227
AAPL,2021-12-31,6.02437453675014
AAPL,2022-01-31,-1.7142726357227922
AAPL,2022-02-28,-4.989972109014572
AAPL,2022-03-31,6.020423903989143
AAPL,2022-04-30,-9.408467153284668
AAPL,2022-05-31,-4.8816548861941635
AAPL,2022-06-30,-8.792570078590916
AAPL,2022-07-31,19.458927252791508
AAPL,2022-08-31,-2.218973134102603
AAPL,2022-09-30,-11.773457968108172
AAPL,2022-10-31,10.946882217090057
AAPL,2022-11-30,-4.387655756878788
AAPL,2022-12-31,-12.334480028394351
AAPL,2023-01-31,10.754608563308532
AAPL,2023-02-28,2.5457611636159156
AAPL,2023-03-31,12.308496660085439
AAPL,2023-04-30,3.2933855585412344
AAPL,2023-05-31,4.852914851721469
AAPL,2023-06-30,9.155413267941572
AAPL,2023-07-31,1.3773287318269205
AAPL,2023-08-31,-4.132741179373315
AAPL,2023-09-30,-9.644510836917284
AAPL,2023-10-31,-0.26356817178997355
AAPL,2023-11-30,11.228535241966368
AAPL,2023-12-31,1.155950210100696
AAPL,2024-01-31,-1.4691020899630192
AAPL,2024-02-29,-1.6337867984777568
AAPL,2024-03-31,-4.495067344871766
AAPL,2024-04-30,-0.5023916424567859
AAPL,2024-05-31,13.522769015653319
AAPL,2024-06-30,9.185764665494604
AAPL,2024-07-31,4.710000946163316
AAPL,2024-08-31,2.1813888801935497
AAPL,2024-09-30,1.9469585350452525
AAPL,2024-10-31,-1.57281587312677
AAPL,2024-11-30,7.524038461538461
AAPL,2024-12-31,5.542405562657969
AAPL,2025-01-31,-5.194303800013672
AAPL,2025-02-28,5.268197982910898
AAPL,2025-03-31,-8.131022788370073
AAPL,2025-04-30,-3.3234002866176873
AAPL,2025-05-31,-3.936292328295398
AAPL,2025-06-30,2.441581785500293
AAPL,2025-07-31,0.4379067573125595
AAPL,2025-08-31,10.089393687904574
AAPL,2025-09-30,11.070883315158122
AAPL,2025-10-31,6.0108218318695155
AAPL,2025-11-30,0.9355816877449791
AMZN,1997-05-31,-23.857868020304572
AMZN,1997-06-30,1.986754966887419
AMZN,1997-07-31,55.84415584415584
AMZN,1997-08-31,0.0
AMZN,1997-09-30,85.47008547008545
AMZN,1997-10-31,14.414414414414415
AMZN,1997-11-30,-21.07279693486591
AMZN,1997-12-31,18.396226415094343
AMZN,1998-01-31,-1.6000000000000014
AMZN,1998-02-28,29.6969696969697
AMZN,1998-03-31,12.816455696202524
AMZN,1998-04-30,7.746478873239444
AMZN,1998-05-31,-5.045278137128077
AMZN,1998-06-30,126.7394270122783
AMZN,1998-07-31,8.898055391868004
AMZN,1998-08-31,-23.67413887370148
AMZN,1998-09-30,46.57210401891255
AMZN,1998-10-31,17.055555555555564
AMZN,1998-11-30,49.88290398126466
AMZN,1998-12-31,73.15653298835704
AMZN,1999-01-31,7.068302508698042
AMZN,1999-02-28,8.797554347826084
AMZN,1999-03-31,35.5748031496063
AMZN,1999-04-30,-4.080722488571744
AMZN,1999-05-31,-28.83509108341323
AMZN,1999-06-30,12.215246636771301
AMZN,1999-07-31,-20.105397636537838
AMZN,1999-08-31,26.428135799959357
AMZN,1999-09-30,25.889763779527563
AMZN,1999-10-31,-8.285714285714283
AMZN,1999-11-30,24.977960622979726
AMZN,1999-12-31,-12.756446991404008
AMZN,2000-01-31,-20.78527607361963
AMZN,2000-02-29,2.044444444444443
AMZN,2000-03-31,-0.9168884945282372
AMZN,2000-04-30,-15.663202933985323
AMZN,2000-05-31,-13.732142857142845
AMZN,2000-06-30,-25.71603927986907
AMZN,2000-07-31,-17.906786590351594
AMZN,2000-08-31,35.532331809275
AMZN,2000-09-30,-8.7369420702754
AMZN,2000-10-31,-4.111023828227285
AMZN,2000-11-30,-31.052778553476685
AMZN,2000-12-31,-37.6102646351243
AMZN,2001-01-31,9.487666034155605
AMZN,2001-02-28,-40.721349621873195
AMZN,2001-03-31,3.5425101214574815
AMZN,2001-04-30,52.7589545014521
AMZN,2001-05-31,4.968553459119494
AMZN,2001-06-30,-17.828106852497093
AMZN,2001-07-31,-11.418439716312044
AMZN,2001-08-31,-29.772191673212877
AMZN,2001-09-30,-33.296089385474865
AMZN,2001-10-31,18.104906937394244
AMZN,2001-11-30,59.88700564971751
AMZN,2001-12-31,-1.814882032667878
AMZN,2002-01-31,29.826166514181157
AMZN,2002-02-28,0.2132196162046831
AMZN,2002-03-31,1.2031139419674384
AMZN,2002-04-30,16.87675070028012
AMZN,2002-05-31,10.151057401812684
AMZN,2002-06-30,-11.250682687056251
AMZN,2002-07-31,-10.63698206555349
AMZN,2002-08-31,4.402515723270437
AMZN,2002-09-30,8.29367777022433
AMZN,2002-10-31,19.285274183610596
AMZN,2002-11-30,21.488033298647245
AMZN,2002-12-31,-21.78053830227743
AMZN,2003-01-31,13.861386138613863
AMZN,2003-02-28,0.3190519598906161
AMZN,2003-03-31,17.51693002257338
AMZN,2003-04-30,12.28962818003914
AMZN,2003-05-31,25.139470013947008
AMZN,2003-06-30,-0.4931506849315012
AMZN,2003-07-31,14.113455741298978
AMZN,2003-08-31,11.857039362472824
AMZN,2003-09-30,4.105760963026651
AMZN,2003-10-31,12.528426710771138
AMZN,2003-11-30,-1.5145985401459887
AMZN,2003-12-31,-3.2720588235294263
AMZN,2004-01-31,-4.473085670962846
AMZN,2004-02-29,-14.932753164556962
AMZN,2004-03-31,0.9328358208955232
AMZN,2004-04-30,0.3683241252302029
AMZN,2004-05-31,11.622554660529342
AMZN,2004-06-30,13.617376775271515
AMZN,2004-07-31,-27.63108962439569
AMZN,2004-08-31,-0.7804370447450522
AMZN,2004-09-30,6.879414072717769
AMZN,2004-10-31,-17.240543161978657
AMZN,2004-11-30,15.921706105755185
AMZN,2004-12-31,10.725000000000007
AMZN,2005-01-31,-3.955555555555554
AMZN,2005-02-28,-18.18604651162791
AMZN,2005-03-31,-2.0857142857142845
AMZN,2005-04-30,-6.175703102348497
AMZN,2005-05-31,9.836065573770494
AMZN,2005-06-30,-6.630925507900674
AMZN,2005-07-31,36.158021712907114
AMZN,2005-08-31,-4.708770363758096
AMZN,2005-09-30,6.53809971777988
AMZN,2005-10-31,-12.067063754687847
AMZN,2005-11-30,21.240930698023522
AMZN,2005-12-31,-3.5392798690671037
AMZN,2006-01-31,-5.642105263157891
AMZN,2006-02-28,-14.734684582099744
AMZN,2006-03-31,-2.404488378306168
AMZN,2006-04-30,-3.6925601750547106
AMZN,2006-05-31,-1.2835139760410705
AMZN,2006-06-30,11.88892102979462
AMZN,2006-07-31,-30.246433203631646
AMZN,2006-08-31,16.339622641509443
AMZN,2006-09-30,4.11669367909239
AMZN,2006-10-31,19.254852849092057
AMZN,2006-11-30,5.6850930049777215
AMZN,2006-12-31,-2.2057001239157366
AMZN,2007-01-31,-2.282749675745787
AMZN,2007-02-28,3.380876914949818
AMZN,2007-03-31,3.8903394255874675
AMZN,2007-04-30,54.134204574013566
AMZN,2007-05-31,13.121727748691093
AMZN,2007-06-30,-0.8550724637681183
AMZN,2007-07-31,14.140386571719224
AMZN,2007-08-31,2.317541613316262
AMZN,2007-09-30,16.568639719684644
AMZN,2007-10-31,-4.6727972626176335
AMZN,2007-11-30,3.202279202279189
AMZN,2007-12-31,2.933333333333326
AMZN,2008-01-31,-18.536380792619003
AMZN,2008-02-29,-18.433704453441294
AMZN,2008-03-31,12.054062549112045
AMZN,2008-04-30,7.727085902178381
AMZN,2008-05-31,4.107142857142869
AMZN,2008-06-30,-10.068677949472649
AMZN,2008-07-31,5.7194294419055565
AMZN,2008-08-31,5.827658459926655
AMZN,2008-09-30,-12.506012506012516
AMZN,2008-10-31,-19.98881744478613
AMZN,2008-11-30,-24.27735414080512
AMZN,2008-12-31,22.09523809523809
AMZN,2009-01-31,15.107632093933452
AMZN,2009-02-28,10.733207998632714
AMZN,2009-03-31,14.857679074132001
AMZN,2009-04-30,10.710848343187129
AMZN,2009-05-31,-2.694946974422959
AMZN,2009-06-30,6.954743032472509
AMZN,2009-07-31,1.5873015873015914
AMZN,2009-08-31,-6.8387837062535874
AMZN,2009-09-30,15.587470595518141
AMZN,2009-10-31,28.097035040431262
AMZN,2009-11-30,14.63394062078272
AMZN,2009-12-31,-1.881838074398256
AMZN,2010-01-31,-7.976225418256528
AMZN,2010-02-28,-3.9117026456743984
AMZN,2010-03-31,14.236432477913338
AMZN,2010-04-30,0.572183098591558
AMZN,2010-05-31,-8.703245524668908
AMZN,2010-06-30,-12.262105516742947
AMZN,2010-07-31,8.29505787249679
AMZN,2010-08-31,5.886843667825946
AMZN,2010-09-30,24.305500593589237
AMZN,2010-10-31,5.10814249363867
AMZN,2010-11-30,6.6585588324718685
AMZN,2010-12-31,0.4688546550569303
AMZN,2011-01-31,-6.431329288472148
AMZN,2011-02-28,1.4697271343248697
AMZN,2011-03-31,3.7914145779314388
AMZN,2011-04-30,7.836766163674404
AMZN,2011-05-31,-0.05081559022307034
AMZN,2011-06-30,4.2199684012028085
AMZN,2011-07-31,8.461688438292068
AMZN,2011-08-31,-4.4780756257766745
AMZN,2011-09-30,0.44128576737273517
AMZN,2011-10-31,-1.7169950285398687
AMZN,2011-11-30,-7.681597772336652
AMZN,2011-12-31,-9.740327458546263
AMZN,2012-01-31,10.546364204900794
AMZN,2012-02-29,3.3830044301248545
AMZN,2012-03-31,12.549324737397892
AMZN,2012-04-30,17.109382890617116
AMZN,2012-05-31,-7.188317349607676
AMZN,2012-06-30,9.551909422375742
AMZN,2012-07-31,1.7444395987788863
